ticket_id,created_at,channel,category,subcategory,priority,customer_message,assigned_team,agent_id,first_response_min,resolution_min,resolution_status,csat_score,contacts_per_ticket,cost_usd,market
TKT-103515,2026-02-23 14:24:00,email,order_status,wrong_item,medium,"I received the wrong item, this isn't what I ordered. URGENT!!!",bpo_vendorA,VA-014,320.3,,pending,3,4,2.0,IT
TKT-101619,2026-02-23 14:27:12,chat,merchant_issue,merchant_no_show,low,The merchant's phone number on the deal is disconnected.,ai_chatbot,,0.5,27.1,escalated,3,3,0.16,AU
TKT-101367,2026-02-23 14:29:34,phone,billing,promo_code_issue,low,My payment failed but the money was taken from my account.,bpo_vendorA,VA-049,10.1,26.3,escalated,5,6,4.08,UK
TKT-108650,2026-02-23 14:30:18,email,other,general_inquiry,low,Is Groupon still operating? I heard rumors you were shutting down.,bpo_vendorA,VA-017,161.9,396.7,resolved,3,4,5.18,DE
TKT-109620,2026-02-23 14:31:01,email,refund,partial_refund,high,"Double charged on my last purchase, need one refund.",ai_chatbot,,1.0,9.8,resolved,4,3,0.19,UK
TKT-107749,2026-02-23 14:35:56,phone,order_status,delivery_delayed,low,Order is stuck in transit for over 10 days.,bpo_vendorA,VA-040,7.9,26.8,resolved,,5,3.25,AU
TKT-107504,2026-02-23 14:40:23,email,refund,partial_refund,urgent,"I want to return this product, how do I get refunded?",bpo_vendorA,VA-031,56.8,101.9,resolved,3,3,3.57,UK
TKT-105619,2026-02-23 14:44:36,phone,other,partnership,medium,Can you recommend a good restaurant deal in my area?,bpo_vendorA,VA-036,17.9,36.5,resolved,3,5,5.05,US
TKT-106689,2026-02-23 14:51:28,phone,account,account_locked,high,"I can't reset my password, the email never arrives.",bpo_vendorB,VB-009,23.6,64.0,escalated,3,9,2.62,US
TKT-103201,2026-02-23 14:56:01,email,merchant_issue,service_quality,low,Merchant says they never agreed to this deal on Groupon.,in_house,IH-007,64.5,65.5,resolved,5,6,5.28,US
TKT-105216,2026-02-23 15:04:17,chat,voucher_problem,,high,The fine print says something different than the deal page.,ai_chatbot,,0.7,3.3,resolved,4,2,0.16,US
TKT-107483,2026-02-23 15:07:31,phone,order_status,wrong_item,medium,Order is stuck in transit for over 10 days.,bpo_vendorA,VA-022,21.1,234.5,resolved,3,2,5.47,US
TKT-106070,2026-02-23 15:09:28,email,order_status,order_not_received,low,Package shows delivered to wrong address.,bpo_vendorA,VA-014,67.9,68.9,escalated,4,3,2.86,AU
TKT-101804,2026-02-23 15:10:41,chat,refund,refund_not_received,medium,Can I get a partial refund? The service was only half of what was promised,ai_chatbot,,0.4,2.5,escalated,2,4,0.15,IT
TKT-103227,2026-02-23 15:15:13,email,account,email_change,medium,I have two accounts and need to merge them.,ai_chatbot,,0.5,4.0,escalated,,6,0.16,US
TKT-100136,2026-02-23 15:15:42,social,billing,subscription_cancel,medium,I cancelled within the window but was still charged.,in_house,IH-003,50.2,100.3,escalated,,8,6.36,US
TKT-100808,2026-02-23 15:21:25,chat,voucher_problem,voucher_transfer,medium,Can I transfer my voucher to someone else?,bpo_vendorB,VB-004,8.6,80.5,resolved,,4,1.92,US
TKT-108979,2026-02-23 15:24:21,chat,voucher_problem,wrong_voucher,high,The voucher code isn't working when I try to redeem it.,ai_chatbot,,0.9,4.7,resolved,3,3,0.16,UK
TKT-103788,2026-02-23 15:25:09,email,order_status,delivery_delayed,medium,Can you confirm my order went through? I didn't get a confirmation email.,in_house,IH-021,55.3,56.3,resolved,4,3,6.34,US
TKT-103108,2026-02-23 15:25:34,chat,refund,,low,"The experience was terrible, nothing like advertised. Refund please!",bpo_vendorB,VB-029,9.9,46.3,escalated,3,8,2.46,FR
TKT-102039,2026-02-23 15:27:58,social,voucher_problem,voucher_transfer,medium,Can I transfer my voucher to someone else?,ai_chatbot,,1.3,5.3,resolved,4,3,0.16,US
TKT-103928,2026-02-23 15:32:51,social,merchant_issue,service_quality,high,The service quality was far below what was advertised.,ai_chatbot,,0.8,8.1,escalated,4,5,0.18,IT
TKT-103261,2026-02-23 15:41:40,phone,refund,refund_policy_question,high,I bought a voucher last week and it doesn't work I want my money back ...,in_house,IH-018,2.8,42.6,resolved,3,2,8.43,US
TKT-100467,2026-02-23 15:46:19,chat,merchant_issue,redemption_problem,low,The merchant is asking for additional payment beyond the Groupon price.,in_house,IH-005,21.2,22.2,escalated,2,7,3.05,AU
TKT-102330,2026-02-23 15:50:02,phone,account,account_locked,medium,"I can't reset my password, the email never arrives.",in_house,IH-022,6.1,10.5,resolved,4,2,6.66,DE
TKT-102608,2026-02-23 15:50:03,chat,voucher_problem,voucher_not_working,low,The voucher code isn't working when I try to redeem it.,bpo_vendorA,VA-033,36.0,88.5,escalated,,6,2.4,FR
TKT-106861,2026-02-23 15:55:46,chat,order_status,order_not_received,medium,"I received the wrong item, this isn't what I ordered.",bpo_vendorB,VB-007,4.0,,abandoned,2,4,1.91,FR
TKT-103371,2026-02-23 15:56:00,email,order_status,,high,order is stuck in transit for over 10 days.,bpo_vendorA,VA-014,60.1,,pending,,2,3.41,US
TKT-105271,2026-02-23 15:59:12,chat,voucher_problem,,low,The voucher shows as redeemed but I never used it.,ai_chatbot,,0.9,1.9,resolved,3,2,0.12,ES
TKT-102960,2026-02-23 16:01:43,email,merchant_issue,service_quality,medium,The service quality was far below what was advertised.,ai_chatbot,,0.5,6.2,resolved,4,4,0.14,DE
TKT-102730,2026-02-23 16:02:22,social,order_status,tracking_issue,medium,My order status has been 'processing' for a week now.,bpo_vendorA,VA-043,114.1,1571.6,resolved,3,4,19.73,UK
TKT-108167,2026-02-23 16:02:32,email,billing,promo_code_issue,medium,"I was charged twice for the same deal, please fix this.",in_house,IH-005,78.2,93.6,escalated,,8,6.43,US
TKT-105294,2026-02-23 16:06:40,chat,order_status,order_not_received,high,status says 'shipped' but carrier has no record of it.,ai_chatbot,,1.8,5.7,resolved,4,3,0.1,DE
TKT-103135,2026-02-23 16:06:43,phone,merchant_issue,,low,The service quality was far below what was advertised. please help,in_house,IH-014,13.9,54.8,resolved,5,5,9.33,ES
TKT-101213,2026-02-23 16:09:52,email,account,,high,My account got locked after too many login attempts.,bpo_vendorA,VA-020,96.6,111.8,resolved,5,6,3.61,AU
TKT-107750,2026-02-23 16:14:41,email,refund,partial_refund,medium,merchant went out of business before i could use my voucher.,in_house,IH-006,34.6,91.4,resolved,4,3,7.31,AU
TKT-100160,2026-02-23 16:17:39,email,order_status,wrong_item,medium,Tracking shows delivered but I never got it.,ai_chatbot,,1.1,,pending,4,3,0.12,US
TKT-104804,2026-02-23 16:19:32,phone,order_status,order_not_received,urgent,Can you confirm my order went through? I didn't get a confirmation email.,bpo_vendorA,VA-014,9.8,,pending,3,5,4.54,USA
TKT-103476,2026-02-23 16:20:59,email,order_status,,high,I need to change the delivery address for my order.,bpo_vendorA,VA-002,,102.8,resolved,3,7,4.14,UK
TKT-102795,2026-02-23 16:27:51,email,order_status,order_not_received,low,Package shows delivered to wrong address.,ai_chatbot,,0.6,-24.6,escalated,3,3,0.17,US
TKT-104685,2026-02-23 16:32:33,chat,account,delete_account,medium,I have two accounts and need to merge them.,ai_chatbot,,0.9,,abandoned,2,4,0.11,UK
TKT-108425,2026-02-23 16:36:45,chat,billing,promo_code_issue,medium,Getting charged for Groupon+ but never signed up for it.,ai_chatbot,,0.6,16.4,resolved,5,6,0.14,AU
TKT-109914,2026-02-23 16:42:26,phone,merchant_issue,redemption_problem,medium,Merchant added extra charges not mentioned in the deal.,in_house,IH-005,7.0,103.1,resolved,,4,5.92,UK
TKT-102082,2026-02-23 16:43:41,email,other,general_inquiry,high,"I'm having trouble with the website, pages won't load.",in_house,IH-027,72.5,135.8,resolved,4,3,4.72,US
TKT-105440,2026-02-23 16:46:41,email,account,password_reset,urgent,I have two accounts and need to merge them.,in_house,IH-032,11.8,12.8,resolved,,3,4.24,US
TKT-103284,2026-02-23 16:47:25,email,merchant_issue,service_quality,high,Merchant added extra charges not mentioned in the deal.,bpo_vendorB,VB-037,42.2,43.2,escalated,,9,3.04,FR
TKT-100174,2026-02-23 16:52:02,email,order_status,delivery_delayed,high,can you confirm my order went through? i didn't get a confirmation email.,ai_chatbot,,0.8,,abandoned,3,4,0.17,US
TKT-103779,2026-02-23 16:52:03,chat,other,,medium,How do Groupon deals work exactly?,ai_chatbot,,0.3,1.8,escalated,2,4,0.15,ES
TKT-106251,2026-02-23 16:56:35,email,account,delete_account,low,i forgot which email i used to create my account.,ai_chatbot,,3.4,10.5,resolved,,2,0.15,US
TKT-105712,2026-02-23 16:57:49,phone,voucher_problem,voucher_transfer,medium,I need to change the date on my voucher booking.,in_house,IH-018,13.4,21.8,resolved,4,3,8.65,FR
TKT-102724,2026-02-23 17:00:31,chat,merchant_issue,,urgent,The merchant's phone number on the deal is disconnected.,ai_chatbot,,0.1,11.2,escalated,,7,0.15,US
TKT-100065,2026-02-23 17:08:25,chat,order_status,,low,Status says 'shipped' but carrier has no record of it.,ai_chatbot,,1.3,,abandoned,,2,0.11,UK
TKT-102230,2026-02-23 17:16:28,chat,voucher_problem,wrong_voucher,urgent,the voucher code isn't working when i try to redeem it.,ai_chatbot,,0.3,2.0,resolved,3,2,0.11,DE
TKT-102565,2026-02-23 17:18:36,phone,voucher_problem,wrong_voucher,medium,Can I transfer my voucher to someone else?,bpo_vendorB,VB-025,53.2,16.0,escalated,2,5,4.12,US
TKT-109946,2026-02-23 17:19:38,chat,voucher_problem,voucher_expired,urgent,I have a voucher for a deal that's no longer available.,ai_chatbot,,0.2,4.0,escalated,3,4,0.15,US
TKT-100505,2026-02-23 17:26:45,phone,order_status,,medium,I need to change the delivery address for my order,in_house,IH-034,5.5,12.1,resolved,,4,7.93,AU
TKT-108943,2026-02-23 17:29:44,phone,merchant_issue,,low,The merchant was rude and refused to accept my Groupon.,bpo_vendorB,VB-018,32.9,240.9,escalated,,8,4.49,ES
TKT-106533,2026-02-23 17:30:01,social,merchant_issue,merchant_closed,high,Waited 2 hours at the merchant with my Groupon and was turned away.,bpo_vendorA,VA-034,50.0,53.6,resolved,4,7,2.69,US
TKT-100049,2026-02-23 17:30:42,chat,other,,low,I have a suggestion for improving the app. URGENT!!!,ai_chatbot,,1.3,3.3,escalated,2,4,0.12,US
TKT-103795,2026-02-23 17:31:18,email,billing,promo_code_issue,high,"I was charged twice for the same deal, please fix this.",ai_chatbot,,0.4,,abandoned,2,3,0.12,UK
TKT-103794,2026-02-23 17:31:54,email,account,,low,My account got locked after too many login attempts.,bpo_vendorA,VA-028,147.1,,pending,3,3,3.18,UK
TKT-103086,2026-02-23 17:32:07,phone,refund,full_refund,medium,Can I get a partial refund? The service was only half of what was promised.,bpo_vendorB,VB-001,28.4,250.0,resolved,2,6,6.21,US
TKT-103027,2026-02-23 17:35:40,email,merchant_issue,merchant_closed,medium,The service quality was far below what was advertised.,in_house,IH-012,38.2,39.2,resolved,4,5,3.59,UK
TKT-100156,2026-02-23 17:36:03,email,billing,subscription_cancel,medium,Getting charged for Groupon+ but never signed up for it.,bpo_vendorB,VB-007,84.7,106.1,resolved,3,6,3.37,IT
TKT-100503,2026-02-23 17:36:50,phone,account,,low,i forgot which email i used to create my account.,bpo_vendorB,VB-016,39.1,176.7,resolved,4,6,5.72,US
TKT-101045,2026-02-23 17:39:03,email,voucher_problem,,low,I need to change the date on my voucher booking.,in_house,IH-013,67.8,189.3,resolved,4,3,7.41,US
TKT-101244,2026-02-23 17:41:50,email,merchant_issue,merchant_closed,medium,The merchant was rude and refused to accept my Groupon.,bpo_vendorA,VA-023,92.6,121.6,escalated,4,7,3.69,US
TKT-105455,2026-02-23 17:42:32,phone,order_status,delivery_delayed,high,Where is my order? It's been 5 days and no update.,bpo_vendorA,VA-050,25.4,37.1,resolved,5,3,4.89,US
TKT-109330,2026-02-23 17:43:50,chat,other,partnership,medium,I have a suggestion for improving the app.,bpo_vendorA,VA-049,,,pending,,5,1.79,US
TKT-101041,2026-02-23 17:48:21,chat,account,,urgent,Someone hacked my account and made purchases.,ai_chatbot,,0.6,3.8,resolved,,2,0.09,UK
TKT-102376,2026-02-23 17:48:22,email,order_status,tracking_issue,medium,"I received the wrong item, this isn't what I ordered.",ai_chatbot,,0.8,4.0,resolved,4,2,0.12,IT
TKT-101394,2026-02-23 17:48:41,email,other,partnership,low,How do Groupon deals work exactly?,ai_chatbot,,0.8,4.8,resolved,3,1,0.16,US
TKT-101290,2026-02-23 18:00:13,chat,voucher_problem,,low,Can I transfer my voucher to someone else?,ai_chatbot,,0.5,4.2,resolved,,1,0.12,ES
TKT-107586,2026-02-23 18:01:53,email,refund,,medium,"the experience was terrible, nothing like advertised. refund please!",bpo_vendorA,VA-033,515.5,516.5,resolved,,5,6.11,DE
TKT-102086,2026-02-23 18:02:55,chat,merchant_issue,merchant_closed,medium,The merchant was rude and refused to accept my Groupon.,ai_chatbot,,1.1,,abandoned,1,4,0.14,AU
TKT-109446,2026-02-23 18:05:04,chat,refund,partial_refund,medium,Merchant went out of business before I could use my voucher.,ai_chatbot,,0.4,,pending,,2,0.13,UK
TKT-104154,2026-02-23 18:10:15,chat,billing,double_charge,high,My bank flagged a Groupon charge as suspicious.,in_house,IH-021,1.3,24.1,escalated,,5,4.15,AU
TKT-102264,2026-02-23 18:13:40,chat,voucher_problem,,low,"My voucher expired before I could use it, can you extend it?",ai_chatbot,,0.8,,abandoned,3,2,0.1,FR
TKT-101470,2026-02-23 18:14:11,chat,account,delete_account,urgent,Someone hacked my account and made purchases.,bpo_vendorB,VB-008,2.9,55.6,escalated,3,8,1.64,US
TKT-105019,2026-02-23 18:15:33,chat,refund,full_refund,high,I bought a voucher last week and it doesn't work. I want my money back.,bpo_vendorB,VB-006,5.6,24.9,resolved,5,5,1.4,ES
TKT-106003,2026-02-23 18:15:52,phone,order_status,wrong_item,low,Where is my order? It's been 5 days and no update. ...,bpo_vendorB,VB-020,61.5,62.5,escalated,,5,3.0,US
TKT-100322,2026-02-23 18:19:12,email,order_status,,urgent,Status says 'shipped' but carrier has no record of it.,ai_chatbot,,0.4,9.6,resolved,4,3,0.16,US
TKT-103040,2026-02-23 18:20:10,email,billing,double_charge,high,My payment failed but the money was taken from my account.,ai_chatbot,,2.1,12.2,resolved,4,3,0.16,FR
TKT-109184,2026-02-23 18:22:05,phone,refund,,urgent,"i need a refund for my purchase, the deal was not what was described.",bpo_vendorB,VB-009,7.5,28.7,resolved,4,5,3.1,US
TKT-102681,2026-02-23 18:23:55,email,other,general_inquiry,medium,Is Groupon still operating? I heard rumors you were shutting down.,bpo_vendorA,VA-040,90.5,269.6,resolved,4,4,4.02,DE
TKT-109338,2026-02-23 18:29:31,chat,order_status,tracking_issue,medium,Order is stuck in transit for over 10 days,ai_chatbot,,0.8,4.5,escalated,,4,0.14,FR
TKT-105880,2026-02-23 18:31:37,email,refund,partial_refund,high,Merchant went out of business before I could use my voucher.,in_house,IH-005,39.8,40.8,resolved,4,2,6.0,ES
TKT-101230,2026-02-23 18:33:28,email,other,,medium,Just wanted to say I had a great experience with my last deal!,bpo_vendorA,VA-006,61.8,62.8,resolved,,5,3.89,AU
TKT-108248,2026-02-23 18:34:03,phone,order_status,,high,Where is my order? It's been 5 days and no update,in_house,IH-003,4.4,12.0,resolved,3,4,5.87,IT
TKT-108398,2026-02-23 18:37:44,email,merchant_issue,redemption_problem,high,Waited 2 hours at the merchant with my Groupon and was turned away.,ai_chatbot,,2.3,,abandoned,,4,0.18,AU
TKT-100923,2026-02-23 18:41:05,email,voucher_problem,voucher_transfer,low,"My voucher expired before I could use it, can you extend it? URGENT!!!",bpo_vendorB,VB-028,268.4,269.4,resolved,4,4,4.48,US
TKT-102236,2026-02-23 18:41:29,chat,billing,,medium,Can you update my payment method?,ai_chatbot,,0.4,26.2,escalated,4,9,0.09,IT
TKT-107206,2026-02-23 18:42:02,social,merchant_issue,service_quality,urgent,Waited 2 hours at the merchant with my Groupon and was turned away.,in_house,IH-027,12.8,103.7,escalated,3,7,6.47,US
TKT-107530,2026-02-23 18:47:45,email,refund,full_refund,urgent,"i want to return this product, how do i get refunded?",bpo_vendorA,VA-042,302.8,478.8,resolved,3,5,6.03,DE
TKT-105009,2026-02-23 18:48:33,chat,voucher_problem,voucher_not_working,urgent,Voucher says valid until next month but merchant won't accept it.,in_house,IH-026,0.9,66.3,resolved,4,3,3.74,IT
TKT-106154,2026-02-23 18:49:50,email,merchant_issue,redemption_problem,high,Merchant says they never agreed to this deal on Groupon.,bpo_vendorA,VA-049,105.2,270.5,escalated,,8,6.22,DE
TKT-106559,2026-02-23 18:57:18,email,order_status,delivery_delayed,medium,"I received the wrong item, this isn't what I ordered.",bpo_vendorA,VA-001,65.8,73.2,resolved,5,4,4.15,DE
TKT-101559,2026-02-23 19:02:00,social,order_status,wrong_item,medium,Package shows delivered to wrong address.,ai_chatbot,,1.1,5.0,escalated,2,5,0.12,US
TKT-101774,2026-02-23 19:05:56,email,order_status,tracking_issue,urgent,Can you confirm my order went through? I didn't get a confirmation email.,ai_chatbot,,0.4,7.2,resolved,4,1,0.17,US
TKT-109719,2026-02-23 19:06:24,chat,refund,,high,Merchant went out of business before I could use my voucher. ...,in_house,IH-007,1.6,4.7,resolved,,3,2.57,IT
TKT-101722,2026-02-23 19:07:41,email,refund,full_refund,high,"I need a refund for my purchase, the deal was not what was described.",in_house,IH-016,62.0,63.0,resolved,,3,4.88,US
TKT-102896,2026-02-23 19:11:06,social,other,general_inquiry,low,"I'm having trouble with the website, pages won't load.",bpo_vendorA,VA-035,72.3,73.3,resolved,3,5,2.61,ES
TKT-103416,2026-02-23 19:13:01,chat,account,delete_account,low,i have two accounts and need to merge them,ai_chatbot,,0.7,8.1,resolved,5,5,0.09,IT
TKT-105473,2026-02-23 19:14:30,chat,order_status,,low,i need to change the delivery address for my order.,in_house,IH-030,29.9,265.8,escalated,4,5,8.28,IT
TKT-105410,2026-02-23 19:14:35,email,merchant_issue,redemption_problem,medium,The service quality was far below what was advertised.,in_house,IH-008,136.5,215.0,resolved,4,6,6.97,US
TKT-101720,2026-02-23 19:17:31,email,refund,refund_not_received,medium,"Double charged on my last purchase, need one refund.",bpo_vendorB,VB-036,98.3,138.7,resolved,2,4,3.86,US
TKT-108181,2026-02-23 19:20:52,chat,refund,,medium,can i get a partial refund? the service was only half of what was promised.,bpo_vendorB,VB-010,5.4,29.8,resolved,4,6,1.47,UK
TKT-101675,2026-02-23 19:35:44,chat,merchant_issue,,high,Merchant provided a completely different service than described.,bpo_vendorA,VA-001,3.2,36.1,resolved,,6,2.39,UK
